ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
IB9671,36,admin.,married,secondary,no,110,yes,no,telephone,4,feb,185,1,-1,0,unknown,no
IB9672,35,self-employed,married,secondary,no,28,no,yes,unknown,2,jul,159,3,-1,0,unknown,no
IB9673,34,housemaid,single,primary,no,443,no,no,cellular,30,jan,10,1,2,1,other,no
IB9674,28,unemployed,single,primary,no,236,no,no,cellular,6,feb,460,3,-1,0,unknown,no
IB9675,37,technician,married,secondary,no,2707,yes,no,telephone,16,jul,109,1,-1,0,unknown,no
IB9676,57,technician,married,secondary,no,1753,yes,no,cellular,7,may,539,1,-1,0,unknown,no
IB9677,34,services,married,secondary,no,1182,yes,no,unknown,28,may,124,1,-1,0,unknown,no
IB9678,38,management,single,tertiary,no,427,yes,no,cellular,18,nov,253,1,182,1,failure,no
IB9679,48,technician,married,primary,no,788,no,no,telephone,9,jul,36,2,-1,0,unknown,no
IB9680,35,admin.,married,secondary,no,0,no,no,cellular,7,jul,78,11,-1,0,unknown,no
IB9681,40,blue-collar,married,primary,yes,-509,yes,no,unknown,23,may,298,1,-1,0,unknown,no
IB9682,48,services,divorced,primary,no,-110,no,yes,unknown,19,jun,164,2,-1,0,unknown,no
IB9683,54,blue-collar,married,primary,no,244,yes,no,cellular,29,jul,337,2,-1,0,unknown,no
IB9684,49,services,divorced,secondary,no,933,no,yes,cellular,29,jul,92,33,-1,0,unknown,no
IB9685,38,technician,married,tertiary,no,940,no,no,cellular,12,aug,191,7,-1,0,unknown,no
IB9686,44,entrepreneur,married,tertiary,no,1631,yes,no,cellular,17,nov,81,1,195,2,failure,no
IB9687,44,unemployed,married,secondary,yes,-505,yes,no,unknown,3,jun,113,11,-1,0,unknown,no
IB9688,60,admin.,married,secondary,no,7336,no,no,cellular,31,mar,494,1,-1,0,unknown,no
IB9689,55,services,single,secondary,no,-40,yes,no,unknown,12,may,178,2,-1,0,unknown,no
IB9690,27,student,single,primary,yes,25,no,no,unknown,28,aug,8,1,-1,0,unknown,no
IB9691,33,management,single,secondary,no,0,no,no,unknown,20,may,190,2,-1,0,unknown,no
IB9692,32,technician,married,secondary,no,5,yes,no,cellular,17,nov,114,1,-1,0,unknown,no
IB9693,51,blue-collar,married,secondary,no,-92,yes,no,unknown,4,jun,28,4,-1,0,unknown,no
IB9694,44,admin.,married,secondary,no,497,yes,no,cellular,3,feb,321,3,270,2,other,no
IB9695,49,blue-collar,married,primary,no,2356,no,yes,telephone,14,jul,236,2,-1,0,unknown,no
IB9696,42,blue-collar,married,secondary,no,3,yes,no,cellular,12,may,118,1,-1,0,unknown,no
IB9697,35,services,married,secondary,no,128,yes,no,cellular,12,may,136,1,-1,0,unknown,no
IB9698,32,admin.,married,tertiary,no,390,yes,yes,cellular,5,may,100,1,243,1,other,no
IB9699,39,technician,single,secondary,no,300,no,no,cellular,10,sep,315,6,394,1,failure,no
IB9700,54,technician,married,secondary,no,827,no,yes,unknown,20,jun,294,2,-1,0,unknown,no
IB9701,35,technician,married,tertiary,no,25,no,no,cellular,27,aug,219,2,-1,0,unknown,no
IB9702,41,technician,single,primary,no,340,yes,no,cellular,13,may,262,1,349,1,failure,no
IB9703,35,management,married,tertiary,no,867,yes,no,cellular,20,nov,298,2,171,3,success,no
IB9704,41,blue-collar,married,secondary,no,140,yes,no,cellular,29,jan,636,2,-1,0,unknown,no
IB9705,36,technician,married,secondary,no,3,no,no,cellular,20,aug,100,4,-1,0,unknown,no
IB9706,51,self-employed,married,secondary,no,4920,no,no,telephone,2,jun,392,2,-1,0,unknown,no
IB9707,59,unknown,single,secondary,no,3237,no,no,unknown,6,jun,100,3,-1,0,unknown,no
IB9708,44,blue-collar,married,primary,no,0,yes,yes,cellular,21,nov,32,2,116,3,other,no
IB9709,49,admin.,married,secondary,no,1096,yes,no,cellular,17,apr,609,1,303,5,failure,no
IB9710,37,admin.,single,tertiary,no,869,no,no,cellular,30,jul,60,8,-1,0,unknown,no
IB9711,60,technician,divorced,tertiary,no,1900,yes,no,unknown,29,may,77,3,-1,0,unknown,no
IB9712,40,management,married,tertiary,no,413,yes,no,unknown,14,may,150,1,-1,0,unknown,no
IB9713,27,blue-collar,married,primary,yes,-588,no,no,unknown,13,may,531,2,-1,0,unknown,no
IB9714,34,housemaid,married,secondary,yes,0,no,no,cellular,21,aug,398,2,-1,0,unknown,no
IB9715,41,technician,married,secondary,no,2490,yes,no,unknown,21,may,115,2,-1,0,unknown,no
IB9716,39,services,married,secondary,no,20928,no,no,cellular,14,may,1166,1,352,1,other,no
IB9717,34,admin.,married,secondary,no,560,yes,no,unknown,5,may,198,3,-1,0,unknown,no
IB9718,38,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,580,1,173,1,failure,no
IB9719,56,blue-collar,married,primary,no,826,yes,no,cellular,21,jul,853,1,-1,0,unknown,no
IB9720,42,services,married,secondary,no,115,yes,yes,cellular,17,apr,161,1,149,2,failure,no
IB9721,47,student,single,unknown,no,107,no,no,telephone,15,jul,119,8,-1,0,unknown,no
IB9722,32,blue-collar,married,secondary,no,320,yes,yes,cellular,3,feb,22,4,-1,0,unknown,no
IB9723,37,blue-collar,married,secondary,yes,-399,yes,yes,unknown,3,jun,21,3,-1,0,unknown,no
IB9724,25,student,single,secondary,no,703,no,no,cellular,5,may,1100,3,-1,0,unknown,no
IB9725,29,technician,divorced,secondary,no,328,yes,yes,cellular,4,feb,25,1,-1,0,unknown,no
IB9726,48,management,divorced,tertiary,no,148,no,no,cellular,12,aug,152,2,-1,0,unknown,no
IB9727,39,self-employed,single,tertiary,no,2298,yes,yes,cellular,20,apr,13,2,319,18,other,no
IB9728,31,blue-collar,married,secondary,no,64,yes,no,cellular,18,jul,302,3,-1,0,unknown,no
IB9729,28,management,single,tertiary,no,4013,yes,no,unknown,4,jun,386,1,-1,0,unknown,no
IB9730,32,management,married,tertiary,no,0,no,no,unknown,9,may,280,1,-1,0,unknown,no
IB9731,35,technician,married,tertiary,no,633,yes,yes,cellular,2,feb,76,3,5,3,other,no
IB9732,51,admin.,married,unknown,no,-1137,yes,yes,telephone,11,may,567,3,325,1,failure,no
IB9733,32,blue-collar,married,primary,no,902,yes,no,unknown,27,may,106,2,-1,0,unknown,no
IB9734,30,blue-collar,married,secondary,no,2850,no,no,unknown,8,may,181,2,-1,0,unknown,no
IB9735,54,management,married,tertiary,no,313,yes,no,unknown,5,may,83,2,-1,0,unknown,no
IB9736,41,blue-collar,married,secondary,no,923,yes,no,unknown,14,may,249,2,-1,0,unknown,no
IB9737,35,admin.,single,primary,no,8,yes,no,unknown,16,may,148,18,-1,0,unknown,no
IB9738,44,technician,married,secondary,no,945,yes,no,cellular,4,aug,190,1,-1,0,unknown,no
IB9739,58,management,married,tertiary,no,2261,yes,no,cellular,3,jun,1361,1,391,1,failure,no
IB9740,43,blue-collar,married,primary,no,18,yes,no,cellular,14,may,131,2,370,3,other,no
IB9741,52,blue-collar,married,secondary,no,5828,yes,no,telephone,13,may,276,2,-1,0,unknown,no
IB9742,60,retired,married,primary,no,6307,yes,no,unknown,11,jun,362,1,-1,0,unknown,no
IB9743,32,management,single,tertiary,no,537,no,no,unknown,29,may,187,3,-1,0,unknown,no
IB9744,41,blue-collar,married,secondary,no,393,yes,yes,cellular,10,jul,122,1,-1,0,unknown,no
IB9745,54,blue-collar,divorced,primary,no,215,yes,no,unknown,4,jun,71,5,-1,0,unknown,no
IB9746,30,blue-collar,single,secondary,no,132,yes,no,unknown,16,may,329,1,-1,0,unknown,no
IB9747,36,technician,single,secondary,no,35,no,no,cellular,29,aug,493,2,-1,0,unknown,no
IB9748,27,admin.,single,secondary,no,125,no,no,cellular,21,jul,104,1,288,8,failure,no
IB9749,32,technician,single,secondary,no,129,yes,no,cellular,7,may,213,1,-1,0,unknown,no
IB9750,34,management,married,tertiary,no,0,no,no,cellular,6,aug,139,2,-1,0,unknown,no
IB9751,43,admin.,married,secondary,no,315,no,no,cellular,23,jul,129,2,-1,0,unknown,no
IB9752,43,services,married,primary,no,2567,yes,no,cellular,14,may,109,1,360,2,failure,no
IB9753,31,management,divorced,tertiary,no,883,yes,no,cellular,19,nov,168,1,-1,0,unknown,no
IB9754,37,technician,married,secondary,no,1120,yes,no,unknown,30,may,103,5,-1,0,unknown,no
IB9755,51,technician,divorced,secondary,no,0,yes,no,unknown,28,may,463,2,-1,0,unknown,no
IB9756,52,blue-collar,married,secondary,no,1117,yes,no,cellular,13,may,365,1,-1,0,unknown,no
IB9757,57,blue-collar,married,secondary,no,773,yes,yes,unknown,18,jun,97,8,-1,0,unknown,no
IB9758,32,technician,single,tertiary,no,390,yes,no,unknown,23,may,85,1,-1,0,unknown,no
IB9759,47,admin.,married,secondary,no,1358,yes,no,cellular,14,may,80,4,-1,0,unknown,no
IB9760,31,management,married,tertiary,no,216,no,no,cellular,22,jul,47,1,-1,0,unknown,no
IB9761,27,blue-collar,single,secondary,no,317,yes,no,unknown,20,may,16,10,-1,0,unknown,no
IB9762,31,blue-collar,single,primary,no,2369,yes,no,cellular,18,may,87,1,-1,0,unknown,no
IB9763,36,admin.,divorced,tertiary,no,125,yes,no,unknown,26,may,172,1,-1,0,unknown,no
IB9764,44,blue-collar,married,primary,no,6,no,no,cellular,10,jul,338,9,-1,0,unknown,no
IB9765,34,blue-collar,married,primary,no,15841,yes,no,cellular,20,apr,423,5,-1,0,unknown,no
IB9766,32,housemaid,married,primary,no,51,yes,no,cellular,12,may,324,1,-1,0,unknown,no
IB9767,52,management,married,secondary,no,0,yes,yes,unknown,27,may,62,13,-1,0,unknown,no
IB9768,60,retired,divorced,primary,no,-79,yes,yes,cellular,29,jan,192,1,-1,0,unknown,no
IB9769,30,services,single,secondary,no,1881,no,yes,unknown,26,jun,29,1,-1,0,unknown,no
IB9770,48,blue-collar,married,primary,no,456,yes,yes,unknown,19,may,289,1,-1,0,unknown,no
IB9771,39,management,married,primary,no,1873,no,no,unknown,9,jun,161,2,-1,0,unknown,no
IB9772,59,management,divorced,tertiary,no,0,yes,no,cellular,31,jul,52,8,-1,0,unknown,no
IB9773,42,admin.,married,secondary,no,445,yes,no,unknown,7,may,202,2,-1,0,unknown,no
IB9774,77,retired,married,secondary,no,2123,no,no,telephone,4,feb,141,4,-1,0,unknown,no
IB9775,29,technician,married,secondary,no,767,yes,no,cellular,5,feb,253,1,-1,0,unknown,no
IB9776,49,technician,divorced,secondary,no,229,no,no,cellular,8,aug,219,2,-1,0,unknown,no
IB9777,57,retired,married,secondary,no,3783,yes,no,unknown,6,jun,198,3,-1,0,unknown,no
IB9778,37,blue-collar,married,secondary,no,140,yes,yes,cellular,7,may,490,1,-1,0,unknown,no
IB9779,35,technician,married,secondary,no,6,yes,no,cellular,11,may,204,2,348,2,failure,no
IB9780,63,retired,divorced,secondary,no,859,no,no,cellular,13,feb,92,1,-1,0,unknown,no
IB9781,37,technician,married,secondary,no,261,no,no,cellular,29,aug,301,4,-1,0,unknown,no
IB9782,37,services,married,secondary,no,50,yes,no,unknown,8,may,352,3,-1,0,unknown,no
IB9783,52,admin.,married,secondary,no,-462,yes,no,cellular,9,feb,172,5,-1,0,unknown,no
IB9784,60,retired,married,secondary,no,0,no,no,cellular,5,aug,143,3,-1,0,unknown,no
IB9785,36,technician,married,secondary,no,283,yes,yes,unknown,27,jun,56,2,-1,0,unknown,no
IB9786,48,self-employed,married,secondary,no,91,no,no,cellular,21,aug,136,8,-1,0,unknown,no
IB9787,47,entrepreneur,married,tertiary,no,0,no,no,telephone,18,nov,103,2,-1,0,unknown,no
IB9788,56,management,divorced,tertiary,no,442,no,no,unknown,28,may,77,3,-1,0,unknown,no
IB9789,45,blue-collar,married,secondary,no,0,no,no,cellular,30,jul,25,2,-1,0,unknown,no
IB9790,53,housemaid,married,secondary,no,1182,yes,no,cellular,7,sep,82,1,293,1,failure,no
IB9791,56,blue-collar,married,secondary,no,316,yes,no,unknown,19,may,27,1,-1,0,unknown,no
IB9792,59,technician,married,secondary,no,316,no,no,cellular,14,aug,200,4,-1,0,unknown,no
IB9793,34,management,married,tertiary,no,402,no,no,cellular,26,may,147,1,-1,0,unknown,no
IB9794,45,unemployed,single,primary,no,8725,no,no,cellular,8,jul,286,2,-1,0,unknown,no
IB9795,32,technician,married,unknown,no,102,yes,no,unknown,21,may,12,11,-1,0,unknown,no
IB9796,60,self-employed,married,secondary,no,0,no,no,unknown,6,jun,97,1,-1,0,unknown,no
IB9797,54,blue-collar,divorced,secondary,no,615,no,yes,cellular,20,nov,230,1,-1,0,unknown,no
IB9798,41,services,married,secondary,no,0,yes,no,unknown,5,may,114,2,-1,0,unknown,no
IB9799,44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,apr,87,2,151,3,failure,no
IB9800,40,technician,married,secondary,no,990,yes,no,cellular,6,feb,252,3,-1,0,unknown,no
IB9801,40,services,divorced,primary,no,1937,yes,no,unknown,2,jun,86,1,-1,0,unknown,no
IB9802,29,technician,married,secondary,no,428,no,no,cellular,14,jul,131,4,-1,0,unknown,no
IB9803,28,technician,married,secondary,no,655,yes,no,unknown,9,may,179,2,-1,0,unknown,no
IB9804,35,management,married,tertiary,no,16,no,no,cellular,19,nov,185,1,-1,0,unknown,no
IB9805,33,management,married,tertiary,no,2044,yes,no,cellular,15,may,102,3,177,1,failure,no
IB9806,33,management,single,tertiary,no,20,no,no,cellular,21,aug,329,2,-1,0,unknown,no
IB9807,50,retired,married,primary,no,29,no,no,unknown,20,jun,135,5,-1,0,unknown,no
IB9808,56,management,married,primary,no,-155,yes,no,cellular,17,nov,282,1,-1,0,unknown,no
IB9809,37,management,single,tertiary,no,340,no,no,cellular,11,aug,90,4,-1,0,unknown,no
IB9810,53,technician,married,secondary,no,1776,no,no,unknown,18,jun,443,7,-1,0,unknown,no
IB9811,27,blue-collar,single,secondary,no,23,no,no,cellular,26,feb,590,2,-1,0,unknown,no
IB9812,46,technician,married,secondary,no,863,yes,no,cellular,3,feb,67,3,-1,0,unknown,no
IB9813,36,blue-collar,divorced,secondary,no,7051,no,yes,cellular,15,jul,106,13,-1,0,unknown,no
IB9814,37,admin.,married,secondary,no,1049,no,no,cellular,31,jul,126,5,-1,0,unknown,no
IB9815,28,admin.,married,tertiary,no,174,yes,yes,cellular,11,feb,56,1,184,2,failure,no
IB9816,40,blue-collar,married,primary,no,137,no,yes,cellular,10,jul,214,1,-1,0,unknown,no
IB9817,48,blue-collar,married,primary,no,783,no,yes,cellular,6,aug,90,2,-1,0,unknown,no
IB9818,46,services,married,primary,no,116,yes,no,cellular,18,may,267,4,341,3,failure,no
IB9819,39,technician,married,primary,no,2118,yes,no,cellular,17,apr,266,2,-1,0,unknown,no
IB9820,37,management,single,tertiary,no,10269,yes,no,cellular,18,may,28,2,-1,0,unknown,no
IB9821,26,admin.,single,secondary,no,141,yes,no,cellular,18,may,19,4,349,6,other,no
IB9822,35,blue-collar,divorced,primary,no,13,no,yes,cellular,9,jul,364,1,-1,0,unknown,no
IB9823,37,management,single,tertiary,no,0,no,no,cellular,7,jul,643,3,-1,0,unknown,no
IB9824,32,entrepreneur,married,secondary,no,1996,yes,no,cellular,18,nov,271,1,-1,0,unknown,no
IB9825,31,admin.,single,secondary,no,1129,yes,no,cellular,18,may,145,3,-1,0,unknown,no
IB9826,36,housemaid,single,tertiary,no,561,no,no,unknown,6,jun,274,2,-1,0,unknown,no
IB9827,36,management,married,tertiary,no,539,no,no,cellular,11,aug,176,1,-1,0,unknown,no
IB9828,38,services,married,secondary,no,-349,yes,no,cellular,20,apr,111,2,328,5,failure,no
IB9829,45,admin.,married,secondary,no,6971,no,no,cellular,22,may,119,1,-1,0,unknown,no
IB9830,58,housemaid,married,tertiary,no,497,no,no,unknown,11,jun,138,5,-1,0,unknown,no
IB9831,34,management,married,tertiary,no,362,yes,no,unknown,30,may,38,3,-1,0,unknown,no
IB9832,51,blue-collar,married,primary,no,4497,yes,no,unknown,15,may,276,3,-1,0,unknown,no
IB9833,38,technician,single,tertiary,no,2496,no,no,unknown,17,jun,193,1,-1,0,unknown,no
IB9834,73,retired,married,secondary,no,2850,no,no,cellular,8,oct,512,1,144,7,failure,no
IB9835,57,technician,married,primary,no,0,no,no,unknown,5,jun,58,8,-1,0,unknown,no
IB9836,45,management,married,tertiary,no,1199,no,no,telephone,3,feb,221,2,-1,0,unknown,no
IB9837,34,technician,divorced,tertiary,no,66,no,yes,cellular,5,feb,102,1,170,2,failure,no
IB9838,48,admin.,married,unknown,no,3756,no,no,cellular,14,aug,65,10,-1,0,unknown,no
IB9839,39,blue-collar,single,secondary,no,1170,no,no,unknown,6,jun,383,1,-1,0,unknown,no
IB9840,35,technician,married,tertiary,no,944,no,no,cellular,8,aug,351,2,-1,0,unknown,no
IB9841,58,management,divorced,tertiary,no,50,yes,no,unknown,3,jun,109,4,-1,0,unknown,no
IB9842,36,management,single,tertiary,no,171,no,no,unknown,17,jun,398,4,-1,0,unknown,no
IB9843,43,services,married,secondary,no,122,yes,no,cellular,5,may,355,2,-1,0,unknown,no
IB9844,34,blue-collar,divorced,secondary,no,1780,yes,no,unknown,2,jun,187,9,-1,0,unknown,no
IB9845,52,technician,married,secondary,no,136,no,no,cellular,28,aug,88,5,-1,0,unknown,no
IB9846,36,unknown,married,secondary,no,179,no,no,cellular,8,aug,14,8,-1,0,unknown,no
IB9847,32,blue-collar,single,secondary,no,232,no,no,unknown,13,dec,232,1,-1,0,unknown,no
IB9848,23,student,single,tertiary,no,82,no,no,cellular,4,may,289,4,-1,0,unknown,no
IB9849,57,blue-collar,married,primary,no,630,yes,no,unknown,29,may,52,1,-1,0,unknown,no
IB9850,43,blue-collar,married,primary,yes,1202,no,no,unknown,30,may,295,1,-1,0,unknown,no
IB9851,33,admin.,single,tertiary,no,867,yes,no,cellular,14,apr,247,1,-1,0,unknown,no
IB9852,45,management,divorced,tertiary,no,6200,no,no,cellular,29,jul,103,2,-1,0,unknown,no
IB9853,31,admin.,single,secondary,no,-422,yes,no,cellular,18,may,64,2,329,15,other,no
IB9854,41,self-employed,single,unknown,no,426,yes,no,unknown,19,jun,75,1,-1,0,unknown,no
IB9855,47,management,divorced,tertiary,no,107,no,no,unknown,15,may,246,1,-1,0,unknown,no
IB9856,39,services,divorced,secondary,yes,-96,yes,yes,telephone,12,may,38,6,-1,0,unknown,no
IB9857,47,blue-collar,married,secondary,no,581,yes,no,cellular,26,aug,79,6,-1,0,unknown,no
IB9858,57,technician,married,secondary,no,402,yes,no,unknown,6,may,153,3,-1,0,unknown,no
IB9859,52,blue-collar,married,secondary,no,555,yes,no,cellular,12,may,314,2,-1,0,unknown,no
IB9860,45,admin.,married,secondary,no,67,no,no,cellular,5,feb,326,2,-1,0,unknown,no
IB9861,42,management,married,tertiary,no,72,yes,no,cellular,20,apr,124,2,348,3,failure,no
IB9862,32,self-employed,married,secondary,no,1942,yes,no,unknown,30,may,84,9,-1,0,unknown,no
IB9863,31,technician,single,secondary,no,373,no,no,cellular,22,aug,346,5,-1,0,unknown,no
IB9864,25,blue-collar,single,secondary,no,84,yes,no,cellular,18,may,6,2,-1,0,unknown,no
IB9865,30,technician,married,secondary,no,394,no,no,cellular,22,aug,216,13,-1,0,unknown,no
IB9866,33,blue-collar,married,primary,no,925,no,no,cellular,20,nov,884,3,-1,0,unknown,no
IB9867,29,blue-collar,married,secondary,no,0,yes,no,cellular,11,may,116,6,-1,0,unknown,no
IB9868,55,retired,married,secondary,no,6690,no,no,cellular,30,apr,534,1,-1,0,unknown,no
IB9869,51,admin.,married,secondary,no,4178,yes,no,unknown,30,may,556,1,-1,0,unknown,no
IB9870,68,retired,married,secondary,no,20723,yes,no,cellular,28,apr,318,2,-1,0,unknown,no
IB9871,29,services,single,secondary,no,887,no,no,cellular,4,feb,343,1,-1,0,unknown,no
IB9872,35,self-employed,married,secondary,no,598,yes,no,cellular,20,apr,245,1,-1,0,unknown,no
IB9873,38,technician,married,secondary,no,1,yes,no,cellular,21,nov,57,5,199,1,success,no
IB9874,39,management,divorced,secondary,no,4314,yes,no,cellular,20,nov,141,4,-1,0,unknown,no
IB9875,47,technician,married,tertiary,no,2155,no,no,unknown,20,jun,178,3,-1,0,unknown,no
IB9876,22,management,single,tertiary,no,760,no,no,telephone,7,dec,6,1,-1,0,unknown,no
IB9877,44,admin.,married,secondary,no,1248,yes,yes,cellular,8,may,428,3,-1,0,unknown,no
IB9878,38,technician,single,tertiary,no,5122,yes,no,cellular,20,nov,370,1,184,1,failure,no
IB9879,56,services,divorced,secondary,no,191,no,no,cellular,23,jul,335,3,-1,0,unknown,no
IB9880,56,management,married,secondary,no,230,no,no,unknown,9,may,73,4,-1,0,unknown,no
IB9881,54,management,divorced,tertiary,no,7010,no,no,cellular,11,mar,275,2,-1,0,unknown,no
IB9882,39,services,married,secondary,no,1970,yes,no,unknown,8,jun,30,1,404,2,success,no
IB9883,36,blue-collar,married,secondary,no,3935,yes,yes,unknown,27,may,220,6,-1,0,unknown,no
IB9884,42,admin.,married,secondary,no,437,yes,no,cellular,11,aug,120,3,190,1,failure,no
IB9885,51,technician,divorced,secondary,no,2323,yes,yes,cellular,18,aug,151,10,-1,0,unknown,no
IB9886,32,management,married,tertiary,no,2213,no,no,cellular,29,jan,125,2,154,7,failure,no
IB9887,31,management,married,tertiary,no,84,no,yes,unknown,1,jul,143,1,-1,0,unknown,no
IB9888,23,technician,single,secondary,no,4545,no,no,cellular,3,jun,200,1,-1,0,unknown,no
IB9889,21,student,single,unknown,no,200,no,no,unknown,1,jun,8,1,-1,0,unknown,no
IB9890,45,admin.,single,secondary,no,206,yes,no,unknown,5,may,193,1,-1,0,unknown,no
IB9891,51,technician,married,secondary,no,2937,no,no,telephone,21,nov,30,3,-1,0,unknown,no
IB9892,36,unemployed,single,tertiary,no,221,no,no,cellular,3,feb,225,4,-1,0,unknown,no
IB9893,56,blue-collar,married,secondary,no,1521,yes,yes,cellular,21,nov,19,2,179,3,other,no
IB9894,41,technician,married,secondary,no,102,yes,yes,unknown,14,may,387,9,-1,0,unknown,no
IB9895,57,retired,married,secondary,no,519,yes,no,unknown,3,jun,393,3,-1,0,unknown,no
IB9896,55,blue-collar,married,secondary,no,660,no,no,unknown,5,jun,348,1,-1,0,unknown,no
IB9897,34,management,divorced,tertiary,no,500,yes,no,unknown,29,may,399,1,-1,0,unknown,no
IB9898,32,admin.,married,secondary,no,1661,yes,no,cellular,5,feb,76,1,209,2,failure,no
IB9899,41,blue-collar,single,unknown,no,961,yes,no,unknown,29,may,117,1,-1,0,unknown,no
IB9900,32,admin.,divorced,secondary,no,-273,yes,no,cellular,5,may,64,1,-1,0,unknown,no
IB9901,53,management,married,tertiary,no,7067,no,no,unknown,6,jun,82,3,-1,0,unknown,no
IB9902,43,blue-collar,married,unknown,no,285,yes,no,cellular,15,may,22,6,-1,0,unknown,no
IB9903,27,services,married,secondary,no,221,no,yes,cellular,7,jul,554,1,-1,0,unknown,no
IB9904,48,technician,single,secondary,no,479,no,no,unknown,20,may,148,5,-1,0,unknown,no
IB9905,33,services,single,tertiary,no,1595,yes,no,unknown,26,may,296,1,-1,0,unknown,no
IB9906,41,management,married,tertiary,no,65,yes,no,unknown,6,may,524,2,-1,0,unknown,no
IB9907,33,admin.,married,tertiary,no,640,no,no,cellular,24,jul,318,1,-1,0,unknown,no
IB9908,25,management,single,tertiary,no,490,no,no,cellular,7,sep,394,1,-1,0,unknown,no
IB9909,38,management,married,tertiary,no,1440,no,no,cellular,11,aug,111,2,-1,0,unknown,no
IB9910,43,self-employed,married,secondary,no,918,yes,no,unknown,6,may,193,1,-1,0,unknown,no
IB9911,56,management,single,tertiary,no,6507,yes,yes,cellular,29,jan,134,1,196,1,failure,no
IB9912,28,services,married,secondary,no,4,yes,no,unknown,27,jun,133,5,-1,0,unknown,no
IB9913,52,self-employed,married,tertiary,no,2289,yes,yes,cellular,21,nov,81,1,-1,0,unknown,no
IB9914,32,management,single,tertiary,no,131,no,no,unknown,3,jun,267,3,-1,0,unknown,no
IB9915,33,services,single,secondary,no,1852,no,no,telephone,25,feb,371,1,204,3,other,no
IB9916,31,technician,single,tertiary,no,-749,yes,yes,cellular,29,jul,82,4,-1,0,unknown,no
IB9917,54,technician,married,secondary,no,719,yes,no,cellular,2,feb,242,1,264,1,failure,no
IB9918,36,technician,married,secondary,no,4613,no,no,cellular,2,apr,320,1,134,2,failure,no
IB9919,40,admin.,single,secondary,no,664,no,no,cellular,19,nov,188,2,121,2,success,no
IB9920,32,admin.,single,tertiary,no,291,no,no,telephone,28,jan,223,6,275,5,other,no
IB9921,27,student,single,tertiary,no,24,yes,no,cellular,2,feb,344,2,-1,0,unknown,no
IB9922,42,technician,single,secondary,no,823,yes,no,cellular,28,jan,137,1,-1,0,unknown,no
IB9923,30,management,married,tertiary,no,1235,yes,no,cellular,28,jul,104,3,-1,0,unknown,no
IB9924,43,technician,single,secondary,no,1195,yes,no,unknown,15,may,516,9,-1,0,unknown,no
IB9925,44,management,married,unknown,no,21,no,no,cellular,24,aug,323,2,-1,0,unknown,no
IB9926,46,technician,married,secondary,no,363,yes,no,cellular,6,aug,209,3,-1,0,unknown,no
IB9927,36,blue-collar,single,secondary,no,0,no,no,unknown,19,jun,238,1,-1,0,unknown,no
IB9928,44,blue-collar,single,primary,no,0,yes,no,cellular,24,jul,184,1,-1,0,unknown,no
IB9929,30,management,single,tertiary,no,136,yes,no,unknown,23,may,152,1,-1,0,unknown,no
IB9930,34,admin.,single,secondary,no,846,yes,no,cellular,17,apr,758,2,-1,0,unknown,no
IB9931,20,student,single,primary,no,0,no,no,cellular,1,feb,143,5,91,8,failure,no
IB9932,31,services,married,secondary,no,505,no,no,cellular,11,jul,773,3,-1,0,unknown,no
IB9933,34,blue-collar,married,primary,no,3986,yes,no,cellular,17,apr,345,2,-1,0,unknown,no
IB9934,27,technician,single,tertiary,no,11862,no,no,telephone,25,may,281,5,101,1,success,no
IB9935,47,management,married,primary,yes,145,no,yes,unknown,1,jul,163,1,-1,0,unknown,no
IB9936,56,management,divorced,tertiary,no,2037,no,no,cellular,6,may,160,1,91,5,success,no
IB9937,45,technician,divorced,secondary,no,441,yes,no,cellular,2,feb,535,1,-1,0,unknown,no
IB9938,35,blue-collar,married,primary,no,105,yes,no,unknown,8,may,369,2,-1,0,unknown,no
IB9939,32,technician,married,secondary,no,465,yes,no,cellular,12,may,210,2,-1,0,unknown,no
IB9940,44,entrepreneur,married,secondary,no,320,yes,yes,cellular,5,feb,269,3,234,2,other,no
IB9941,38,services,married,secondary,no,-762,yes,yes,unknown,30,may,408,2,-1,0,unknown,no
IB9942,32,management,single,tertiary,no,316,yes,no,cellular,29,jan,215,3,-1,0,unknown,no
IB9943,58,admin.,married,unknown,no,903,no,no,cellular,28,jan,56,1,-1,0,unknown,no
IB9944,35,management,single,tertiary,no,123,yes,no,unknown,9,may,83,3,-1,0,unknown,no
IB9945,40,blue-collar,married,secondary,no,273,yes,no,unknown,19,jun,1082,1,-1,0,unknown,no
IB9946,36,technician,married,secondary,no,1345,yes,no,unknown,30,may,231,3,-1,0,unknown,no
IB9947,52,blue-collar,married,secondary,no,1027,no,no,cellular,23,jul,59,1,-1,0,unknown,no
IB9948,35,technician,single,secondary,no,1855,yes,no,unknown,7,may,138,1,-1,0,unknown,no
IB9949,38,services,single,secondary,no,1315,no,no,unknown,20,jun,23,12,-1,0,unknown,no
IB9950,43,admin.,married,secondary,no,59,yes,no,cellular,15,jul,60,3,-1,0,unknown,no
IB9951,43,admin.,married,secondary,no,2682,no,no,cellular,30,jul,103,8,-1,0,unknown,no
IB9952,35,management,married,tertiary,no,2682,yes,no,cellular,9,jul,156,1,-1,0,unknown,no
